category,amt,gender,lat,long,Pop,AgeGroup,Time,merch_lat,merch_long,is_fraud
6,1,1,32,-98,1,2,2,32,-98,0
5,1,1,46,-88,1,2,2,46,-88,0
4,1,2,43,-94,1,2,2,43,-94,0
6,1,2,34,-86,1,2,2,34,-86,0
7,1,1,37,-76,3,3,2,38,-77,0
1,1,2,40,-92,1,2,2,40,-92,0
4,1,2,45,-86,1,2,2,45,-86,0
2,2,2,41,-87,1,2,2,42,-86,0
6,1,1,32,-99,1,2,2,33,-98,0
4,1,1,41,-83,1,3,2,41,-84,0
4,1,2,41,-81,3,2,2,42,-81,0
7,3,1,48,-101,1,3,2,47,-100,0
8,1,1,31,-100,3,2,2,31,-101,0
4,1,2,38,-119,1,3,2,38,-118,0
4,1,1,32,-97,1,2,2,32,-96,0
4,1,2,35,-102,1,2,2,35,-102,0
8,1,2,43,-111,1,2,2,43,-111,0
2,2,1,40,-82,1,2,2,39,-82,0
5,1,1,46,-119,1,2,2,47,-119,0
7,2,2,30,-99,1,1,2,30,-100,0
6,1,1,34,-82,1,2,2,34,-82,0
4,1,1,39,-94,3,1,2,38,-94,0
7,1,1,31,-91,1,2,2,31,-91,0
4,1,1,39,-83,1,2,2,40,-82,0
4,1,2,45,-116,1,2,2,45,-117,0
2,1,2,41,-85,1,2,2,41,-84,0
1,1,1,46,-119,1,2,2,46,-119,0
2,1,1,35,-95,1,2,2,35,-96,0
4,1,2,43,-71,2,2,2,44,-70,0
2,2,2,39,-115,1,3,2,40,-114,0
8,2,2,32,-83,1,2,2,31,-83,0
1,1,1,44,-98,1,2,2,45,-98,0
2,1,1,41,-91,1,2,2,41,-90,0
5,1,2,40,-85,1,3,2,40,-84,0
2,2,1,46,-99,1,2,2,45,-98,0
2,1,1,41,-80,1,1,2,41,-80,0
5,1,1,42,-95,1,3,2,43,-95,0
4,1,1,40,-75,3,2,2,40,-75,0
4,1,2,44,-69,1,2,2,44,-69,0
2,1,2,47,-117,1,1,2,48,-118,0
4,1,2,41,-78,1,2,2,40,-77,0
8,1,2,36,-115,3,2,2,35,-114,0
2,2,2,33,-91,1,2,2,33,-92,0
6,1,1,41,-74,3,2,2,41,-74,0
6,1,2,36,-91,1,1,2,35,-91,0
8,1,1,38,-86,3,2,2,39,-86,0
4,1,1,41,-77,1,3,2,41,-77,0
7,1,2,29,-96,1,2,2,28,-97,0
5,1,2,45,-109,1,2,2,45,-110,0
1,1,2,35,-85,1,3,2,35,-85,0
4,1,1,45,-71,1,2,2,45,-72,0
8,1,1,34,-88,1,3,2,34,-87,0
2,2,2,33,-93,1,3,2,33,-92,0
8,2,2,40,-80,1,1,2,40,-81,0
8,1,2,39,-91,1,3,2,39,-92,0
4,1,2,46,-87,1,1,2,45,-87,0
4,1,1,38,-97,3,3,2,38,-96,0
6,1,2,43,-76,1,2,2,42,-76,0
2,1,2,44,-88,1,2,2,44,-88,0
4,1,2,44,-71,1,1,2,44,-71,0
7,1,2,34,-99,1,2,2,33,-99,0
5,1,2,45,-112,1,1,2,46,-112,0
7,1,2,40,-85,1,3,2,41,-85,0
2,2,2,43,-103,1,2,2,44,-102,0
2,1,2,40,-80,3,2,2,40,-80,0
1,1,1,45,-74,1,3,2,45,-74,0
1,1,2,40,-91,1,2,2,40,-90,0
6,1,1,31,-85,1,3,2,31,-85,0
4,1,2,35,-85,1,3,2,35,-86,0
8,2,2,44,-72,1,1,2,44,-72,0
6,2,1,38,-86,3,3,2,38,-85,0
2,2,1,36,-99,1,2,2,37,-99,0
4,1,1,41,-83,1,3,2,41,-84,0
1,1,1,34,-91,1,1,2,35,-92,0
6,1,2,44,-72,1,1,2,43,-73,0
8,1,2,42,-83,3,2,2,42,-84,0
5,1,1,30,-95,3,2,2,30,-96,0
1,1,2,41,-103,1,2,2,41,-104,0
5,1,2,39,-87,1,3,2,40,-87,0
9,1,2,33,-97,3,3,2,33,-97,0
3,1,1,43,-78,1,2,2,43,-77,0
5,1,1,34,-88,1,3,2,35,-88,0
7,1,2,35,-85,1,3,2,36,-85,0
4,1,1,46,-91,1,2,2,46,-92,0
4,1,2,45,-86,1,2,2,45,-86,0
9,1,1,37,-77,2,3,2,36,-77,0
9,2,1,44,-89,1,3,2,44,-88,0
1,2,2,45,-109,1,2,2,46,-109,0
1,1,1,40,-79,1,2,2,40,-80,0
2,3,1,32,-97,1,1,2,33,-97,0
4,1,1,43,-105,1,2,2,43,-105,0
6,1,2,40,-106,1,2,2,39,-105,0
2,1,2,43,-90,1,2,2,44,-91,0
2,3,1,41,-81,1,2,2,41,-82,0
2,1,2,41,-74,3,2,2,41,-73,0
4,1,1,48,-113,1,2,2,48,-114,0
4,1,1,29,-98,1,2,2,29,-98,0
4,1,1,41,-76,1,2,2,41,-76,0
2,2,1,41,-83,2,2,2,41,-83,0
7,1,1,36,-87,1,3,2,36,-87,0
3,1,2,42,-78,1,2,2,42,-77,0
4,1,1,41,-78,1,3,2,42,-77,0
3,1,2,28,-82,3,3,2,29,-82,0
2,1,2,42,-80,1,2,2,42,-80,0
2,3,1,42,-88,3,1,2,42,-88,0
5,1,2,40,-105,3,2,2,39,-105,0
4,1,2,38,-105,3,2,2,38,-104,0
1,3,1,44,-73,1,2,2,43,-74,0
9,2,1,34,-81,1,2,2,33,-81,0
2,2,2,41,-110,1,2,2,42,-110,0
6,2,1,36,-96,3,2,2,35,-96,0
4,1,2,29,-98,3,1,2,29,-98,0
4,1,2,41,-78,1,1,2,41,-77,0
2,2,1,38,-75,1,2,2,38,-74,0
4,1,2,33,-98,1,2,2,33,-98,0
5,1,1,37,-80,1,3,2,37,-80,0
7,2,1,45,-111,1,3,2,45,-111,0
2,1,2,45,-94,1,2,2,46,-94,0
2,2,1,41,-105,2,2,2,42,-105,0
1,3,1,41,-76,1,2,2,41,-77,0
7,1,2,41,-80,1,2,2,42,-81,0
8,2,2,40,-92,1,2,2,39,-92,0
4,1,1,37,-79,1,2,2,36,-78,0
4,1,1,39,-90,1,2,2,40,-89,0
6,1,2,39,-91,2,1,2,39,-90,0
3,1,1,38,-86,3,3,2,39,-86,0
1,3,2,49,-97,1,3,2,48,-97,0
4,1,1,45,-93,3,2,2,44,-93,0
4,1,2,39,-88,1,2,2,40,-89,0
6,1,2,42,-88,2,2,2,41,-88,0
4,1,1,41,-83,1,3,2,41,-84,0
2,3,1,45,-93,3,2,2,45,-93,0
6,1,1,32,-99,1,2,2,31,-99,0
6,1,1,41,-87,1,1,2,42,-87,0
2,2,1,48,-96,1,2,2,47,-95,0
9,2,1,41,-83,2,2,2,40,-82,0
1,1,1,41,-83,1,3,2,42,-83,0
4,1,1,41,-81,2,3,2,41,-81,0
5,1,1,26,-99,1,1,2,27,-100,0
1,1,2,42,-88,2,2,2,43,-88,0
6,1,1,40,-86,3,2,2,40,-87,0
4,1,2,31,-98,1,3,2,32,-98,0
9,1,2,28,-82,3,2,2,29,-83,0
4,1,1,41,-88,1,1,2,41,-88,0
4,1,1,39,-77,3,2,2,39,-76,0
5,1,2,44,-72,1,3,2,43,-73,0
3,1,2,30,-88,1,3,2,31,-87,0
4,1,1,46,-87,1,2,2,47,-88,0
8,1,1,41,-78,1,3,2,40,-78,0
5,1,1,42,-88,3,1,2,42,-88,0
8,1,1,36,-78,1,2,2,36,-77,0
7,1,1,43,-88,1,3,2,42,-88,0
8,2,2,40,-76,1,2,2,40,-77,0
4,1,1,44,-73,1,1,2,45,-72,0
5,1,1,40,-89,1,2,2,41,-88,0
6,1,1,28,-82,2,2,2,27,-82,0
6,1,1,45,-75,1,1,2,45,-75,0
8,1,2,39,-85,1,2,2,38,-86,0
3,3,1,43,-83,1,3,2,43,-82,0
4,1,2,32,-86,3,1,2,33,-87,0
2,1,1,39,-83,1,2,2,40,-83,0
2,1,2,45,-89,1,2,2,45,-90,0
1,1,2,44,-104,1,2,2,44,-103,0
2,1,2,40,-79,1,2,2,41,-80,0
2,1,1,36,-97,1,2,2,35,-97,0
1,1,1,43,-88,1,3,2,44,-88,0
1,1,2,42,-83,2,2,2,42,-84,0
4,1,1,39,-80,1,2,2,39,-80,0
2,2,2,44,-85,1,3,2,44,-85,0
4,1,1,41,-79,1,3,2,41,-80,0
2,2,2,41,-84,1,2,2,40,-83,0
2,3,1,44,-116,2,2,2,44,-116,0
4,1,1,40,-121,1,2,2,39,-121,0
2,2,1,37,-87,3,2,2,36,-88,0
6,2,1,33,-97,3,2,2,33,-96,0
2,1,2,42,-76,1,1,2,42,-75,0
6,1,2,42,-74,1,1,2,41,-74,0
6,1,2,32,-86,3,1,2,32,-87,0
5,1,2,39,-89,1,2,2,39,-88,0
2,1,1,41,-106,1,2,2,41,-106,0
4,1,1,34,-82,1,2,2,34,-82,0
4,1,2,40,-120,3,1,2,39,-120,0
3,2,1,41,-74,3,3,2,42,-73,0
1,1,1,38,-99,1,2,2,38,-98,0
4,1,2,41,-86,1,3,2,42,-86,0
8,1,1,41,-74,1,2,2,42,-74,0
2,2,1,42,-76,1,2,2,41,-75,0
2,2,1,27,-81,2,2,2,27,-82,0
2,2,1,35,-107,1,2,2,35,-106,0
8,2,2,39,-82,1,2,2,39,-82,0
1,1,1,41,-84,1,2,2,40,-83,0
6,1,1,40,-75,1,2,2,41,-75,0
2,1,2,28,-83,2,2,2,29,-83,0
6,1,1,31,-88,3,2,2,31,-88,0
6,1,1,41,-74,2,2,2,40,-73,0
8,1,2,43,-77,1,3,2,43,-77,0
8,2,2,44,-72,1,1,2,43,-72,0
7,1,2,43,-77,1,3,2,43,-77,0
8,1,1,38,-97,3,3,2,38,-97,0
4,1,2,42,-76,1,1,2,43,-75,0
2,2,1,38,-86,3,3,2,38,-86,0
5,1,2,39,-79,1,3,2,39,-78,0
7,3,2,42,-74,1,3,2,41,-75,0
6,1,2,41,-79,1,2,2,41,-79,0
6,1,1,34,-91,1,1,2,35,-91,0
4,1,2,29,-95,2,1,2,28,-95,0
2,1,2,42,-83,2,2,2,42,-83,0
2,3,1,30,-91,3,2,2,30,-91,0
4,1,2,40,-81,1,3,2,39,-82,0
7,1,2,41,-77,1,2,2,42,-76,0
1,2,1,43,-88,1,3,2,43,-88,0
4,1,1,38,-75,1,2,2,38,-75,0
2,2,1,30,-91,3,2,2,30,-92,0
8,1,2,28,-82,3,3,2,28,-82,0
4,1,2,34,-90,1,2,2,33,-89,0
7,1,1,48,-96,1,2,2,48,-97,0
6,1,1,27,-81,2,2,2,27,-81,0
4,1,2,40,-83,1,1,2,40,-82,0
9,2,1,38,-89,1,3,2,38,-88,0
4,1,1,42,-104,1,2,2,42,-104,0
5,2,1,36,-81,1,2,2,36,-81,0
8,1,1,32,-99,1,2,2,32,-100,0
5,3,1,30,-91,3,2,2,31,-91,0
4,1,2,42,-75,1,2,2,41,-75,0
4,1,2,40,-98,1,3,2,40,-98,0
2,2,2,38,-76,1,2,2,39,-76,0
5,1,1,40,-90,1,2,2,39,-90,0
2,2,1,32,-85,1,3,2,32,-86,0
5,1,1,26,-99,1,1,2,27,-99,0
2,1,2,41,-85,1,2,2,42,-86,0
8,2,2,45,-89,1,2,2,45,-88,0
1,2,1,44,-73,1,2,2,44,-73,0
4,1,2,42,-95,1,3,2,43,-94,0
4,1,1,42,-77,1,1,2,43,-77,0
4,1,1,33,-81,1,2,2,33,-81,0
4,1,2,45,-104,1,2,2,45,-104,0
8,1,2,38,-119,1,3,2,38,-120,0
9,1,2,35,-84,1,2,2,36,-83,0
3,1,1,45,-123,1,2,2,45,-123,0
6,1,2,27,-82,2,2,2,26,-82,0
4,1,1,33,-81,1,2,2,32,-81,0
7,1,2,45,-109,1,2,2,45,-109,0
5,1,1,41,-82,1,2,2,41,-82,0
2,1,1,41,-74,3,1,2,41,-75,0
8,1,2,38,-119,1,3,2,37,-118,0
2,1,2,44,-104,1,2,2,44,-103,0
2,1,2,36,-79,1,2,2,36,-79,0
1,1,2,34,-87,1,2,2,35,-87,0
2,2,1,34,-118,3,2,2,35,-117,0
6,1,1,30,-95,3,2,2,29,-94,0
4,1,2,36,-91,1,1,2,36,-92,0
4,1,1,41,-87,1,1,2,42,-86,0
8,1,1,31,-95,1,3,2,30,-96,0
4,1,2,39,-77,3,3,2,38,-77,0
4,1,1,36,-97,1,2,2,37,-97,0
4,1,2,38,-85,1,3,2,38,-86,0
1,3,1,36,-89,1,2,2,36,-90,0
4,1,2,33,-98,1,2,2,33,-98,0
8,2,2,45,-109,1,2,2,45,-109,0
5,1,1,32,-82,1,3,2,31,-83,0
8,2,2,39,-95,1,2,2,39,-95,0
1,1,2,45,-88,1,2,2,46,-88,0
8,1,1,40,-80,1,3,2,40,-81,0
2,1,1,34,-112,1,3,2,33,-112,0
2,2,1,41,-99,1,3,2,42,-99,0
2,1,2,45,-104,1,2,2,45,-104,0
4,1,2,39,-77,2,2,2,40,-76,0
5,1,2,47,-97,1,1,2,46,-97,0
1,1,2,32,-81,1,2,2,32,-80,0
8,1,2,28,-82,3,2,2,29,-82,0
6,1,1,37,-122,3,1,2,38,-122,0
5,1,1,39,-123,1,2,2,38,-124,0
4,1,2,42,-80,1,3,2,43,-81,0
4,1,1,44,-123,1,2,2,45,-123,0
4,1,1,31,-85,1,3,2,30,-85,0
2,1,2,39,-77,3,2,2,40,-76,0
8,1,1,43,-83,1,3,2,43,-82,0
4,1,2,39,-76,1,2,2,40,-76,0
7,1,2,40,-91,1,2,2,39,-92,0
5,1,2,33,-117,3,2,2,34,-118,0
4,1,1,45,-86,1,1,2,44,-87,0
4,1,1,35,-91,1,3,2,35,-92,0
2,1,2,40,-78,1,2,2,39,-79,0
7,1,1,40,-121,1,2,2,40,-121,0
7,3,2,41,-83,1,2,2,40,-83,0
1,1,2,38,-122,3,2,2,38,-123,0
4,1,2,40,-79,1,1,2,41,-79,0
7,1,2,41,-85,1,3,2,42,-85,0
4,1,1,40,-90,1,2,2,41,-90,0
6,1,2,33,-86,1,2,2,32,-86,0
6,1,2,41,-74,3,2,2,40,-75,0
5,2,2,38,-119,1,3,2,37,-119,0
2,1,2,34,-118,3,2,2,34,-119,0
1,1,2,34,-118,3,2,2,34,-118,0
1,1,2,44,-72,1,3,2,44,-72,0
2,2,1,31,-92,1,3,2,30,-91,0
7,1,2,39,-77,1,3,2,39,-77,0
4,1,1,32,-90,1,2,2,31,-90,0
2,3,1,36,-91,1,2,2,36,-90,0
2,1,1,43,-76,1,2,2,43,-75,0
2,3,1,28,-82,3,2,2,29,-82,0
7,1,2,35,-79,1,3,2,34,-79,0
9,1,2,43,-83,1,2,2,43,-84,0
4,1,1,40,-94,1,2,2,40,-95,0
2,3,1,30,-95,3,2,2,30,-95,0
2,1,2,43,-85,1,2,2,43,-85,0
2,1,1,33,-100,1,2,2,33,-100,0
6,1,2,35,-102,1,2,2,35,-102,0
8,1,1,42,-72,1,3,2,42,-71,0
6,1,2,45,-69,1,1,2,44,-69,0
5,2,1,34,-112,3,2,2,34,-113,0
1,1,2,35,-79,1,3,2,35,-80,0
4,1,1,33,-81,1,2,2,33,-82,0
6,1,1,41,-73,1,1,2,41,-73,0
4,1,1,46,-99,1,2,2,45,-99,0
8,1,1,40,-76,1,3,2,39,-76,0
9,2,1,32,-86,1,3,2,32,-87,0
2,3,1,44,-116,2,2,2,43,-116,0
2,1,2,39,-77,3,1,2,39,-78,0
4,1,2,39,-79,1,3,2,39,-78,0
2,2,2,40,-82,1,3,2,40,-82,0
6,1,2,45,-123,2,2,2,46,-124,0
4,1,1,33,-106,1,1,2,34,-106,0
2,1,2,38,-99,1,1,2,38,-100,0
2,2,1,43,-93,1,2,2,44,-94,0
6,1,1,40,-75,1,2,2,40,-76,0
1,1,1,38,-122,3,1,2,38,-123,0
4,1,1,33,-89,1,2,2,34,-88,0
5,1,1,43,-83,1,2,2,43,-83,0
1,1,2,40,-105,2,2,2,40,-106,0
6,1,1,39,-94,1,1,2,39,-94,0
6,1,1,28,-82,3,2,2,28,-82,0
3,1,2,41,-82,3,2,2,41,-82,0
8,1,2,66,-156,1,2,2,65,-155,0
4,1,1,32,-85,1,3,2,33,-85,0
6,1,2,45,-86,1,2,2,45,-87,0
9,1,2,33,-97,3,2,2,32,-96,0
2,1,1,42,-77,1,1,2,43,-76,0
4,1,2,41,-91,1,1,2,41,-91,0
8,1,2,41,-86,1,3,2,41,-87,0
2,2,1,48,-101,1,3,2,47,-101,0
4,1,1,30,-103,1,1,2,30,-102,0
4,1,1,20,-155,1,1,2,21,-156,0
1,1,2,34,-94,1,2,2,34,-94,0
4,1,1,30,-88,1,3,2,30,-88,0
6,1,1,41,-73,1,1,2,41,-73,0
6,1,2,33,-93,1,2,2,34,-92,0
5,1,2,40,-80,1,1,2,40,-79,0
1,1,1,40,-88,1,2,2,40,-87,0
1,1,1,34,-117,2,2,2,35,-117,0
5,1,2,42,-93,1,2,2,42,-94,0
4,1,1,42,-83,1,2,2,41,-83,0
5,3,2,36,-81,2,3,2,37,-82,0
9,1,2,41,-74,1,2,2,41,-73,0
6,1,1,42,-88,3,1,2,41,-88,0
2,2,1,40,-98,1,2,2,39,-99,0
1,3,2,41,-74,1,2,2,41,-74,0
8,1,2,43,-88,2,3,2,43,-89,0
4,1,2,38,-85,1,2,2,37,-86,0
3,1,2,42,-83,3,3,2,42,-83,0
7,1,2,35,-89,1,2,2,34,-90,0
8,1,2,42,-97,1,3,2,43,-96,0
4,1,1,32,-90,1,2,2,32,-90,0
1,1,1,36,-87,1,3,2,36,-88,0
9,1,1,41,-73,1,2,2,41,-72,0
5,1,1,43,-78,1,3,2,42,-77,0
9,2,2,41,-81,3,2,2,41,-82,0
8,1,2,43,-91,1,2,2,43,-90,0
7,1,2,43,-111,1,2,2,44,-111,0
2,1,2,43,-88,3,1,2,44,-87,0
2,2,1,41,-83,1,3,2,40,-83,0
4,1,2,36,-115,3,2,2,37,-114,0
7,3,2,31,-85,1,3,2,32,-85,0
2,2,2,40,-80,1,1,2,40,-80,0
2,2,1,43,-88,1,3,2,43,-88,0
2,2,2,43,-95,1,3,2,43,-95,0
2,1,2,42,-83,2,2,2,41,-82,0
4,1,1,32,-103,1,2,2,32,-103,0
2,3,1,34,-91,1,1,2,34,-92,0
8,1,2,39,-75,1,2,2,39,-75,0
7,1,2,42,-74,1,3,2,42,-75,0
8,1,2,31,-90,1,3,2,30,-91,0
2,1,2,34,-118,3,2,2,34,-119,0
2,2,2,41,-72,1,2,2,42,-73,0
5,1,2,39,-87,1,3,2,39,-87,0
4,1,1,34,-82,1,2,2,34,-83,0
2,3,1,48,-122,1,2,2,49,-121,0
4,1,1,42,-73,1,2,2,42,-74,0
2,2,2,33,-93,1,3,2,33,-92,0
2,2,1,30,-103,1,1,2,29,-103,0
8,1,2,36,-81,2,3,2,36,-81,0
6,1,1,45,-123,2,2,2,45,-124,0
13,1,1,44,-74,1,2,3,45,-75,0
13,1,1,41,-81,2,3,3,42,-81,0
10,1,1,40,-120,1,1,3,39,-121,0
13,1,2,28,-83,3,1,3,28,-82,0
12,1,1,44,-124,1,3,3,44,-123,0
9,1,2,42,-80,1,2,3,41,-80,0
9,1,2,32,-83,1,2,3,32,-82,0
11,1,2,38,-97,3,2,3,38,-98,0
3,2,2,38,-122,3,2,3,38,-122,0
11,1,1,44,-68,1,2,3,45,-67,0
5,1,2,41,-74,3,2,3,40,-74,0
11,1,1,36,-84,3,1,3,36,-83,0
14,1,2,42,-88,1,2,3,42,-89,0
14,2,1,38,-86,1,3,3,37,-86,0
8,1,1,44,-74,1,2,3,44,-75,0
1,1,2,36,-91,1,1,3,36,-91,0
5,3,2,41,-84,2,1,3,40,-84,0
3,1,1,46,-119,1,2,3,47,-119,0
8,1,2,36,-96,1,2,3,36,-96,0
14,1,1,41,-88,1,1,3,41,-89,0
10,1,1,40,-80,1,3,3,39,-79,0
14,1,2,28,-83,2,2,3,29,-83,0
14,1,1,46,-101,1,1,3,47,-101,0
13,1,2,42,-83,2,2,3,42,-83,0
5,1,2,36,-96,1,2,3,36,-97,0
5,1,1,43,-105,1,2,3,44,-105,0
8,1,2,40,-120,3,1,3,40,-120,0
3,1,1,38,-76,1,2,3,38,-76,0
12,1,2,41,-74,1,1,3,41,-75,0
9,1,1,41,-74,2,2,3,40,-74,0
8,1,2,42,-88,2,2,3,43,-88,0
3,1,2,40,-76,1,2,3,40,-77,0
9,1,1,28,-82,2,2,3,28,-82,0
13,2,1,41,-74,3,2,3,41,-73,0
5,1,1,40,-83,1,1,3,39,-83,0
10,1,2,30,-90,2,3,3,31,-90,0
10,1,1,43,-77,1,2,3,44,-78,0
10,1,2,44,-72,1,1,3,44,-73,0
3,1,2,45,-93,3,2,3,46,-94,0
9,1,2,37,-84,1,2,3,37,-84,0
12,1,2,40,-82,1,3,3,39,-82,0
7,1,1,49,-118,1,2,3,49,-118,0
3,1,2,42,-75,1,1,3,43,-74,0
10,1,1,36,-96,3,2,3,35,-96,0
1,1,1,41,-80,1,1,3,41,-79,0
10,1,1,43,-75,1,2,3,42,-75,0
10,1,1,41,-101,1,2,3,40,-101,0
1,1,1,37,-83,1,1,3,38,-83,0
8,1,1,34,-88,1,2,3,35,-89,0
9,1,2,34,-94,1,2,3,35,-94,0
13,1,2,42,-83,3,2,3,43,-83,0
10,1,1,47,-122,2,2,3,48,-122,0
9,2,1,30,-95,2,1,3,31,-95,0
8,1,1,39,-96,3,1,3,40,-96,0
12,1,2,32,-90,1,3,3,32,-89,0
12,1,2,33,-117,3,2,3,32,-116,0
10,1,1,40,-86,2,2,3,39,-86,0
8,1,2,33,-80,1,1,3,33,-80,0
10,1,1,42,-86,1,2,3,41,-87,0
12,1,2,36,-97,1,3,3,37,-97,0
12,1,2,41,-80,1,1,3,42,-80,0
14,1,2,40,-81,1,3,3,41,-80,0
10,1,2,20,-155,1,2,3,19,-156,0
10,1,1,41,-89,1,3,3,42,-89,0
12,2,1,34,-112,3,1,3,34,-112,0
10,1,1,38,-98,1,1,3,38,-98,0
9,1,1,44,-73,1,2,3,44,-73,0
9,1,2,30,-93,1,2,3,29,-92,0
14,1,1,38,-80,1,1,3,37,-81,0
8,1,1,38,-93,1,2,3,38,-92,0
8,1,1,37,-90,1,2,3,37,-89,0
11,1,1,44,-124,1,3,3,44,-123,0
7,1,1,31,-83,2,2,3,31,-83,0
3,3,1,44,-73,1,2,3,45,-72,0
7,1,2,38,-97,3,2,3,38,-97,0
11,3,2,38,-79,1,2,3,39,-80,0
3,1,1,39,-84,2,1,3,40,-85,0
10,1,1,29,-81,2,2,3,29,-82,0
12,1,1,33,-82,1,2,3,34,-81,0
14,1,1,39,-83,1,2,3,39,-82,0
12,1,2,38,-85,1,1,3,38,-86,0
10,1,1,43,-79,2,1,3,42,-79,0
12,1,1,41,-78,1,3,3,40,-77,0
11,3,2,35,-106,1,2,3,35,-106,0
9,2,1,44,-98,1,3,3,43,-97,0
13,1,1,41,-92,1,1,3,42,-91,0
9,1,1,38,-122,2,2,3,39,-123,0
5,2,1,34,-94,1,1,3,34,-94,0
7,1,1,36,-96,3,2,3,36,-96,0
3,1,1,33,-84,1,1,3,32,-84,0
12,1,2,44,-72,1,1,3,43,-73,0
9,1,2,43,-86,3,1,3,43,-86,0
9,1,1,44,-69,1,2,3,44,-69,0
8,3,1,44,-75,1,1,3,43,-75,0
9,1,1,35,-92,1,2,3,35,-93,0
13,1,2,30,-93,1,2,3,31,-93,0
3,1,1,41,-80,1,1,3,41,-79,0
3,1,1,42,-77,1,1,3,41,-77,0
8,1,2,41,-84,2,1,3,41,-85,0
3,1,2,40,-80,1,1,3,41,-80,0
9,1,1,34,-89,1,2,3,33,-90,0
9,1,1,39,-110,1,2,3,39,-110,0
14,1,2,36,-90,1,2,3,35,-91,0
12,1,2,41,-86,1,3,3,40,-86,0
10,1,1,39,-84,1,2,3,39,-83,0
10,1,2,43,-71,2,2,3,44,-71,0
14,1,1,42,-96,1,1,3,42,-95,0
9,1,1,36,-91,1,2,3,37,-92,0
14,1,1,41,-75,1,1,3,41,-74,0
3,2,2,41,-95,1,1,3,41,-96,0
3,1,2,39,-88,1,2,3,39,-88,0
14,1,1,36,-79,1,2,3,37,-78,0
5,1,2,33,-91,1,1,3,34,-91,0
7,2,1,39,-123,1,2,3,39,-122,0
12,1,2,40,-75,1,3,3,40,-76,0
9,1,1,45,-86,1,1,3,45,-86,0
14,1,2,40,-120,3,1,3,40,-120,0
13,1,2,43,-103,1,2,3,43,-102,0
12,1,2,40,-74,1,2,3,41,-73,0
12,1,2,41,-103,1,2,3,41,-103,0
14,1,2,38,-112,1,2,3,38,-113,0
5,1,2,38,-97,3,2,3,38,-97,0
14,1,1,49,-118,1,2,3,49,-118,0
12,1,1,40,-75,3,2,3,39,-74,0
13,1,1,42,-73,1,2,3,42,-73,0
3,2,2,47,-117,1,1,3,47,-117,0
9,1,1,40,-110,1,1,3,41,-110,0
9,1,1,20,-155,1,1,3,19,-155,0
3,1,2,41,-78,1,2,3,41,-78,0
14,1,1,40,-79,1,2,3,39,-79,0
12,1,1,41,-89,1,3,3,41,-90,0
13,1,2,38,-85,1,3,3,39,-85,0
12,1,2,41,-87,1,2,3,41,-87,0
14,2,1,31,-92,1,3,3,30,-91,0
5,1,1,38,-76,1,2,3,38,-76,0
8,1,2,34,-86,1,2,3,35,-87,0
8,1,1,30,-91,1,2,3,31,-91,0
11,1,1,32,-85,2,2,3,31,-85,0
8,1,2,44,-71,1,1,3,44,-72,0
12,2,1,40,-79,1,2,3,40,-79,0
9,1,1,33,-111,1,2,3,33,-111,0
14,1,2,36,-108,1,1,3,36,-107,0
12,1,2,42,-80,1,3,3,41,-81,0
7,1,1,30,-95,3,2,3,31,-95,0
9,1,2,43,-103,1,2,3,43,-103,0
3,1,1,41,-91,1,2,3,40,-91,0
14,2,2,43,-96,1,1,3,44,-97,0
14,1,2,35,-86,1,2,3,34,-87,0
13,1,1,32,-95,3,2,3,33,-95,0
3,1,1,38,-76,1,2,3,38,-77,0
12,1,1,32,-84,1,3,3,33,-83,0
7,1,1,40,-86,3,2,3,40,-86,0
7,1,1,31,-88,3,2,3,31,-89,0
3,2,1,26,-82,3,2,3,27,-82,0
13,1,2,41,-74,3,1,3,40,-73,0
14,1,1,40,-81,1,2,3,39,-81,0
9,1,1,46,-123,3,2,3,46,-123,0
3,1,1,33,-100,1,2,3,33,-100,0
1,1,1,41,-87,1,1,3,41,-87,0
12,1,2,32,-90,3,2,3,33,-91,0
14,1,2,34,-97,2,3,3,33,-97,0
7,1,1,48,-113,1,2,3,49,-113,0
12,1,1,45,-90,1,1,3,46,-89,0
8,3,1,41,-87,1,1,3,41,-86,0
12,1,1,41,-101,1,2,3,41,-102,0
2,1,2,34,-86,1,1,3,34,-85,0
12,1,2,44,-70,1,1,3,44,-69,0
3,1,1,41,-74,3,2,3,40,-73,0
13,1,1,35,-95,1,2,3,34,-94,0
12,1,1,48,-113,1,2,3,47,-112,0
1,1,2,36,-91,1,1,3,36,-92,0
11,1,2,44,-71,1,3,3,44,-70,0
5,2,1,48,-113,1,2,3,47,-112,0
10,1,2,45,-84,1,3,3,46,-85,0
14,1,2,32,-89,1,2,3,31,-89,0
9,1,2,40,-75,1,2,3,40,-75,0
11,1,1,30,-95,3,2,3,29,-95,0
1,2,1,42,-96,1,1,3,42,-95,0
8,1,1,37,-79,1,2,3,38,-79,0
14,1,2,41,-79,1,1,3,40,-79,0
8,1,1,35,-81,1,2,3,36,-81,0
11,1,2,35,-106,1,2,3,36,-107,0
5,2,1,39,-96,3,1,3,39,-96,0
3,1,2,36,-86,3,2,3,36,-86,0
13,1,2,32,-89,1,2,3,33,-88,0
8,1,1,44,-116,2,2,3,44,-117,0
8,2,2,46,-114,1,1,3,45,-114,0
8,2,1,33,-80,1,1,3,33,-80,0
3,1,2,46,-111,1,2,3,47,-112,0
